Date,Customer ID,Product Category,Product Name,Product Price,Page Visits,Number of Conversions,Quantity,Discount,Sales
2023-11-08,3312,Smartphones,Career daughter pattern control speech strong.,1564,1,1,4,0.17218159678818531,5178.831930493113
2023-08-22,2656,Smartphones,Take she especially nation check each.,1510,6,0,5,0.18849620806599535,6126.853629101735
2020-10-07,1469,Headphones,Guy draw difficult modern method.,1716,5,1,5,0.26289047476069133,6324.399726553269
2022-05-30,4891,Tablets,Try from during.,1733,7,0,2,0.06964232976986622,3224.619685017644
2023-12-05,3181,Headphones,Customer team citizen sister movie catch I.,126,7,0,5,0.18562790242486962,513.0544214723321
2022-09-30,3056,Smartphones,Issue ready use office. Stock travel no pattern.,1467,3,0,5,0.13707047013672455,6329.588101547125
2023-07-11,3883,Desktops,Cause product wonder alone.,429,6,0,4,0.03723269456005894,1652.1086961349388
2021-12-30,2728,Tablets,Plan show some. Sit toward yes analysis.,89,6,0,5,0.03310475124072537,430.2683856978772
2023-02-08,3960,Laptops,Skin night class drop however.,1854,9,1,3,0.07134115014516834,5165.200522892574
2020-06-29,2012,Headphones,Seem fall even entire send born decision.,177,8,1,3,0.2546096636329256,395.8022686109165
2022-09-06,1766,Tablets,Do recently must evidence.,233,1,0,5,0.19148054810429152,941.9251614585004
2023-09-19,1169,Smartphones,Develop computer century woman.,1918,5,1,3,0.25971896565150127,4259.577071641262
2021-10-01,4516,Headphones,They onto present job cell market his.,394,5,0,5,0.28798778427587274,1402.6640649765309
2022-04-27,2253,Desktops,Almost glass attention.,536,1,0,5,0.04478824143250221,2559.967512960894
2023-07-28,3117,Headphones,Media peace model through section.,554,2,0,3,0.11945134740896717,1463.4718606062966
2022-12-27,1833,Speakers,Fire task which theory guy worry.,1616,5,1,4,0.0759894940654582,5972.803910360878
2021-12-01,1331,Headphones,Republican myself create.,1478,3,0,3,0.06061415653919635,4165.236829905203
2021-10-01,880,Desktops,Color body though whole since put indicate.,413,9,0,3,0.02309594039514947,1210.3841298504099
2020-12-22,4491,Desktops,No cold much cover so.,1526,5,0,2,0.021137408223419384,2987.4886301021243
2023-08-28,3471,Laptops,Take take important body example half list never.,281,8,1,4,0.03903025879751715,1080.1299891115907
2023-03-04,2005,Desktops,Rest could detail teach this cost.,1661,8,0,4,0.19388363969947417,5355.837097836694
2022-01-04,3775,Speakers,Tell reduce if nearly. Air we direction each.,1506,8,0,5,0.016675675573785274,7404.432162929397
2020-12-27,4895,Desktops,Result mission others candidate she.,1830,2,1,4,0.147902200257797,6237.355894112926
2023-09-13,556,Tablets,Skill home audience boy box.,682,3,0,5,0.0789408699359974,3140.811633518249
2020-11-24,750,Tablets,Real start war realize.,767,3,1,2,0.19668303451276023,1232.2882250574257
2023-01-03,1116,Desktops,Campaign main structure billion thank feeling.,1492,1,1,5,0.11852692129094983,6575.789167169514
2020-05-05,2034,Laptops,Maintain crime responsibility.,952,6,1,1,0.10531592926285656,851.7392353417605
2020-11-30,2839,Smartphones,Thank support current involve morning.,354,7,1,2,0.13348142264313764,613.4951527686585
2021-11-07,942,Headphones,Air gas compare wear.,1444,5,0,5,0.16572691599735673,6023.451666499085
2020-01-30,3799,Speakers,Spring board American enter financial simply.,267,4,0,2,0.19128432615543456,431.85416983299797
2022-09-14,4899,Headphones,Animal in ball interview. Name film field offer.,264,2,1,1,0.15233015013309076,223.78484036486407
2021-12-11,1758,Speakers,Affect investment similar important bit pressure.,656,5,0,5,0.09939595935963848,2953.9812533003856
2022-07-29,3160,Laptops,Sound rule however them occur.,441,10,0,5,0.12618251559273394,1926.7675531180216
2023-11-07,946,Headphones,Still writer check focus.,1975,9,1,3,0.056083686991621196,5592.704154574644
2021-09-07,3121,Tablets,Them service argue number way statement arrive.,184,4,0,2,0.26134038715291996,271.82673752772547
2023-08-19,1859,Laptops,Once decade rise expect happy political church.,1100,1,0,2,0.08736406560421946,2007.799055670717
2021-09-01,3263,Desktops,Avoid throughout worker heart.,1772,7,0,3,0.023104255681330055,5193.177776798049
2022-03-07,2422,Smartphones,Song seem table manager choice truth.,656,4,1,4,0.18158733357420684,2147.514836701281
2023-01-26,1745,Headphones,Walk west quickly where.,798,4,0,5,0.18077725098324157,3268.698768576866
2020-03-05,3691,Tablets,Field open they no among.,851,9,0,5,0.2614858610138889,3142.377661385903
2020-09-28,2844,Headphones,How perhaps race recently wide agree sound.,760,3,0,1,0.0008399296125744194,759.3616534944434
2023-08-11,407,Tablets,Teach federal yard remember.,817,8,1,3,0.12856997716703278,2135.8749859636027
2021-09-08,3699,Smartphones,Fear join whole everyone change thus body.,255,8,0,5,0.005962010517390281,1267.3984365903273
2021-05-21,1159,Smartphones,Feel artist rule step they.,1230,3,0,4,0.13720523909511761,4244.950223652021
2021-02-11,3632,Smartphones,Every among focus keep enter talk.,1119,4,1,1,0.11603583684807467,989.1558985670043
2023-07-24,1652,Tablets,Head head card others personal lay.,1399,9,0,1,0.15179854153379618,1186.6338403942193
2023-06-01,2488,Desktops,Middle contain chance country system receive.,1449,8,0,2,0.08043889742527091,2664.888075261565
2023-03-01,2491,Smartphones,Nation above brother spend agent.,1428,1,0,5,0.21334182400280494,5616.739376619973
2023-12-19,1964,Speakers,Light time standard allow skill hold store sound.,1940,2,0,1,0.041506547482153044,1859.477297884623
2023-09-17,841,Tablets,Voice church daughter information.,945,10,1,3,0.0636909198158854,2654.436242321965
2020-10-27,1901,Desktops,Who time whom run democratic beat stock.,929,10,0,4,0.20265422636282954,2962.9368948357255
2022-03-05,279,Headphones,Visit rule lead win skill.,1432,10,1,4,0.12340962262367977,5021.109681611562
2020-05-29,2981,Laptops,Meeting modern so away. Social suffer everybody.,649,7,1,3,0.19569918242967754,1565.973691809418
2022-08-16,1014,Desktops,Fall writer available large popular economy.,1846,3,0,4,0.22744009424931994,5704.582344063021
2020-09-24,3187,Headphones,Maintain detail happy compare.,1809,4,1,5,0.1791828350965865,7424.291256551375
2020-08-11,1181,Desktops,Front force energy.,747,4,0,1,0.1103773014348339,664.548155828179
2022-05-02,3184,Laptops,Man around not audience. Floor one process same.,573,9,0,1,0.04411677267505811,547.7210892571917
2021-10-22,4973,Smartphones,Idea firm really difference seven rock kid.,1945,3,1,4,0.1913420766733581,6291.358643481274
2022-01-28,3891,Headphones,Inside analysis discover bring drop same.,1025,6,1,2,0.0421191635705349,1963.6557146804034
2021-12-27,1050,Laptops,Similar training pretty key eight image.,270,7,0,4,0.23118460375004757,830.3206279499486
2020-07-08,3814,Speakers,Rich you wide picture style stage.,351,1,1,4,0.23344234646204473,1076.2469455672892
2022-06-20,1817,Tablets,Throughout line support away per hit represent.,588,2,1,4,0.06769004144516784,2192.793022520965
2023-08-30,4644,Tablets,Each ability however their beat sure among.,143,9,0,2,0.25203815854103157,213.91708665726495
2020-10-07,4945,Smartphones,Actually send now hope.,424,2,0,2,0.10882437162840448,755.716932859113
2021-01-08,3757,Desktops,Wind rather effect college writer enjoy.,831,5,0,1,0.11771280974259431,733.1806551039041
2020-10-16,2651,Tablets,But middle simple material sister over dark.,1507,6,0,4,0.10751571814496534,5379.895251022149
2020-07-26,1203,Desktops,Owner official will lawyer just song.,1668,4,1,4,0.26152477937738444,4927.106671994091
2022-06-25,1951,Desktops,By social law understand.,884,9,0,4,0.09680810145643047,3193.686553250062
2020-04-23,2849,Headphones,Paper check actually front public last.,1700,4,0,3,0.034898709813181335,4922.016579952775
2021-04-21,529,Headphones,Certainly however them hope night ask draw.,630,3,0,5,0.1980335488220122,2526.1943212106617
2022-01-03,2462,Headphones,Various road almost write college theory action.,1958,8,1,4,0.1305606797153893,6809.448756469071
2020-06-13,3834,Desktops,Simple bad majority artist them.,965,5,0,2,0.24580623616286273,1455.5939642056749
2021-08-24,3515,Tablets,Drive officer challenge stuff design role.,232,8,0,3,0.13724906142335652,600.4746532493439
2020-09-03,1250,Laptops,Game minute speak view per candidate.,1922,6,0,4,0.10117686665522847,6910.152249154603
2021-04-30,4434,Smartphones,Animal deep character rather value behind worker.,351,3,1,2,0.28155318388367684,504.34966491365884
2022-12-25,1926,Laptops,Trip find old decide through her word picture.,1896,4,1,4,0.014485034898291227,7474.14549533136
2022-06-25,470,Tablets,Drive teach pretty allow.,1684,1,1,1,0.024614701367905667,1642.5488428964468
2020-08-26,4649,Smartphones,Admit value remain free.,848,7,1,2,0.016014598750553333,1668.8392405190616
2020-03-24,2281,Desktops,Relationship kitchen certainly area seek.,1419,7,1,2,0.23236488263704197,2178.548463076075
2020-08-08,3466,Laptops,Loss that exist energy amount assume.,1452,10,1,5,0.24707872299599193,5466.208471049099
2022-12-14,644,Smartphones,Indeed price same.,1983,9,1,2,0.23308076237105335,3041.6016964364026
2021-06-04,3175,Speakers,Why ahead some mother measure.,447,3,1,4,0.006407156225593236,1776.5440046686394
2023-10-22,1532,Desktops,Difference both during need admit necessary fish.,195,2,0,3,0.037305296771633724,563.1764013885943
2022-01-08,2958,Desktops,From sport official eight his none guy trip.,284,1,0,5,0.25268446400474187,1061.1880611132665
2022-09-09,4278,Headphones,Provide cause check produce.,1463,5,1,2,0.2972316679459299,2056.3001395902093
2022-04-09,2316,Speakers,Clearly lot rule business player face less.,1420,1,1,4,0.06941552598748547,5285.719812391083
2021-03-21,406,Desktops,Drug sea shake its relate environmental focus.,997,9,0,1,0.16205262075135213,835.4335371109019
2023-07-08,4146,Desktops,Recently together door other end couple.,642,10,0,1,0.20481034187781605,510.51176051444213
2023-09-09,4959,Headphones,Tv ahead within environmental however serve.,892,3,1,2,0.04686557508487092,1700.3918140485903
2021-09-05,3740,Laptops,Power small apply good well case idea.,1146,2,0,3,0.01980847004862166,3369.8984799728387
2021-11-04,2636,Desktops,Our early happy nor.,989,7,1,3,0.0886727424678173,2703.907973097986
2020-01-14,256,Speakers,Walk yes military raise church beat fight.,1264,10,1,2,0.04190788829051727,2422.0568584015723
2023-12-05,814,Laptops,Truth deep blue car all two change determine.,1701,2,1,5,0.06709059668690176,7934.394475177901
2021-08-12,4684,Desktops,Off town human quality.,376,1,1,5,0.20432862257018744,1495.8621895680476
2020-01-13,2448,Laptops,Community believe sort generation a happen.,235,6,1,3,0.2538058293175184,526.0668903311496
2020-08-22,352,Headphones,Pick use indeed fill product ball group spend.,232,1,1,2,0.025591851800322894,452.1253807646502
2022-03-01,586,Desktops,Executive win price table magazine.,222,7,0,3,0.13060221003742625,579.0189281150741
2021-01-30,4664,Headphones,Better sell very. Perform single bar about.,565,6,0,2,0.10238716574563024,1014.3025027074378
2020-08-04,345,Smartphones,Perhaps drop question word himself piece.,878,6,1,4,0.025966090118346462,3420.8070915043672
2020-01-02,4405,Tablets,Beautiful do why condition.,753,10,1,5,0.10943834468248272,3352.9646322704525
2022-04-04,1524,Speakers,Social operation feeling.,469,4,1,2,0.027369077009818166,912.3278057647906
2020-10-31,2386,Headphones,Here pretty close drive reveal.,1513,6,0,1,0.29391925530502044,1068.300166723504
2022-02-01,3926,Tablets,Feeling machine against quality meeting.,1656,3,1,3,0.0013679665195278745,4961.203942330985
2023-02-11,4336,Tablets,Bar nearly scene bill subject answer question.,1852,9,0,2,0.030677630547392063,3590.3700564524597
2020-05-26,4076,Laptops,Position wall evidence business second.,967,2,0,5,0.15724877489480088,4074.702173383638
2020-05-30,4668,Laptops,Must claim region either list.,364,1,1,1,0.256934209777088,270.47594764114
2022-12-13,4918,Smartphones,Experience keep child enjoy day fine.,1692,3,0,4,0.02284497525721526,6613.385207459167
2020-05-11,1029,Desktops,Own for change threat.,933,6,1,5,0.004559147474832736,4643.731577029906
2021-06-23,4707,Headphones,Such far business write.,1173,1,0,1,0.26885018251423554,857.6387359108018
2023-03-06,4905,Smartphones,Population memory plant end certainly.,399,8,1,1,0.10080574462331106,358.7785078952989
2020-10-18,4219,Tablets,Read our room director.,1577,7,0,1,0.00040555656283853826,1576.3604373004036
2023-11-15,567,Tablets,Day different cut study.,1755,4,1,4,0.24768448776087576,5281.254895918652
2022-06-16,4674,Desktops,Air modern law apply. Size get per firm.,553,7,1,2,0.2585331333266342,820.0623545407426
2023-12-05,1804,Tablets,Reveal expect already however.,291,1,0,4,0.08416162310308485,1066.0358707080093
2021-05-07,1730,Desktops,Story marriage would wide star probably result.,1174,6,1,3,0.1356154331247895,3044.3624445344913
2022-03-06,4777,Laptops,Nearly very popular site itself treatment.,860,1,0,4,0.13313017082892453,2982.0322123485
2021-02-15,3109,Smartphones,Wait seem front.,1617,4,1,1,0.1571110335484022,1362.9514587522337
2022-12-25,4142,Speakers,Agent yes camera interview drop shake discussion.,1311,10,0,3,0.16684874792098894,3276.7838744267506
2021-04-22,207,Speakers,Child future other attack. Call thing expert.,1697,1,1,1,0.03130644178803205,1643.8729682857097
2022-10-29,443,Laptops,Idea president wish dream.,1662,2,0,1,0.18391660651074865,1356.3305999791357
2021-02-10,2206,Speakers,Compare lead sport until event wide.,1280,8,1,2,0.2488741002296443,1922.8823034121106
2022-06-04,3885,Headphones,Spring mother collection western see adult film.,274,8,1,4,0.04650347223755778,1045.0321944276366
2022-08-04,4263,Headphones,More child staff decade could find home.,643,2,1,1,0.09931473073862858,579.1406281350618
2023-04-13,130,Tablets,Never much let.,561,4,0,3,0.2836473894041194,1205.621443632867
2022-08-24,58,Smartphones,Present around hit audience perhaps prepare.,1826,6,0,4,0.04024526375662224,7010.048593521631
2023-10-23,2366,Tablets,Region fill share end.,1030,10,0,2,0.017800097296170957,2023.3317995698878
2020-10-01,726,Speakers,Natural part institution but beat get like.,1781,3,0,2,0.03444788667532328,3439.2966276624984
2023-07-15,2480,Speakers,Including whom ground old car quality.,1090,1,1,1,0.08505163703484987,997.2937156320137
2021-07-17,1300,Smartphones,Bar road pull culture employee.,948,3,0,5,0.07389465553318818,4389.739332772688
2020-10-15,812,Laptops,See subject range agree speech. Edge me officer.,1470,4,0,4,0.12339501348304617,5154.437320719689
2021-05-07,1920,Desktops,Green capital mean size assume attack draw cup.,1157,9,0,1,0.28355689966353403,828.9246670892911
2021-10-01,2832,Headphones,Lawyer morning section image view save term.,229,9,0,1,0.06420949094040221,214.2960265746479
2023-11-10,1571,Desktops,Son church like sometimes shake.,634,9,1,1,0.2748557145728822,459.7414769607926
2023-05-25,3895,Speakers,Here dog recently play series when some.,497,8,1,3,0.1982239510974224,1195.4480889137433
2023-04-16,1443,Laptops,Outside fact spend first report apply.,972,7,1,1,0.09683681240543682,877.8746183419154
2022-01-09,454,Headphones,Religious picture friend plan.,1385,1,0,1,0.1264734490774177,1209.8342730277764
2020-01-25,1370,Tablets,Safe arm leave still alone on.,691,7,1,1,0.003966949879423753,688.2588376333182
2022-02-01,2960,Speakers,Mention amount movement seven along.,176,2,1,5,0.02614267651187412,856.9944446695508
2020-10-28,1738,Smartphones,Memory modern factor.,1271,7,1,5,0.1989588086896654,5090.6167707771765
2023-08-18,2512,Headphones,Toward paper somebody support energy.,1315,6,1,3,0.014312879239383968,3888.53569140063
2020-10-09,1377,Speakers,Off rate group option eye maybe everyone.,106,5,0,1,0.19488812337909991,85.34185892181542
2022-06-12,1277,Desktops,Resource see skin.,1727,1,1,2,0.014435284444963925,3404.1405275270945
2020-08-24,4122,Headphones,Decision manager understand themselves.,327,1,1,3,0.14570866684882064,838.0597978213069
2022-08-08,771,Speakers,Reflect meet tax story analysis.,1145,5,1,3,0.0074775432777860135,3409.314638840805
